01,Challex,5.96667,46.1833
01,Vongnes,5.71667,45.8167
01,Magnieu,5.71667,45.7833
01,Groissiat,5.6,46.2167
01,Dompierre-sur-chalaronne,4.9,46.1333
01,Montluel,5.05,45.85
01,Le poizat,5.7,46.15
01,Hostiaz,5.53333,45.9
01,Montanges,5.8,46.1667
01,Sainte-julie,5.28333,45.8833
01,Bey,4.85,46.2167
01,Sonthonnax-la-montagne,5.53333,46.2333
01,Mezeriat,5.03333,46.2333
01,Bellignat,5.61667,46.25
01,Saint-marcel,4.98723,45.9487
01,Belley,5.68333,45.7667
01,Corbonod,5.81667,45.95
01,Neyron,4.93223,45.8148
01,Saint-paul-de-varax,5.13333,46.1
01,Pressiat,5.38333,46.3333
01,Chazey-bons,5.68333,45.8
01,Servignat,5.06667,46.4333
01,Marlieux,5.06667,46.0667
01,Andert-et-condon,5.65,45.8
01,Hautecourt-romaneche,5.41667,46.1583
01,Crottet,4.9,46.2833
01,Druillat,5.31667,46.0667
01,Dompierre-sur-veyle,5.2,46.0667
01,Perouges,5.18333,45.9
01,Rignieux-le-franc,5.18333,45.9333
01,Giron,5.76667,46.2333
01,Cerdon,5.46667,46.0833
01,Cruzilles-les-mepillat,4.88333,46.2167
01,Lelex,5.95,46.3
01,Lhopital,5.77834,46.0217
01,Segny,6.08333,46.3
01,Cheignieu-la-balme,5.61667,45.8333
01,Saint-vulbas,5.28333,45.8333
01,Echallon,5.74139,46.21
01,Le montellier,5.06667,45.9333
01,Martignat,5.6,46.2167
01,Ceyzeriat,5.31667,46.1667
01,Montcet,5.11667,46.2
01,Vonnas,5.0,46.2167
01,Buellas,5.13333,46.2
01,Saint-benigne,4.96667,46.4333
01,Chevillard,5.58333,46.1167
01,Bouligneux,5.0,46.0167
01,Contrevoz,5.63333,45.8
01,Champdor,5.6,46.0167
01,Port,5.56667,46.1667
01,Surjoux,5.8,46.0167
01,Champfromier,5.81667,46.2
01,Vesines,4.86667,46.35
01,Seillonnaz,5.48333,45.8
01,Varambon,5.31667,46.0333
01,Le grand-abergement,5.66667,46.0333
01,Jassans-riottier,4.75,45.9833
01,Asnieres-sur-saone,4.88333,46.3833
01,Condamine,5.56667,46.1167
01,Lhuis,5.53333,45.75
01,Romans,5.03333,46.1167
01,Pizay,5.08333,45.8833
01,Certines,5.26667,46.1333
01,Ruffieu,5.66667,46.0
01,Meximieux,5.2,45.9
01,Saint-rambert-en-bugey,5.43333,45.95
01,Ambronay,5.35,46.0
01,Cize,5.43333,46.2
01,Saint-germain-sur-renon,5.05,46.0833
01,Villette-sur-ain,5.26862,45.9884
01,Dagneux,5.06667,45.85
01,Boissey,5.0,46.3833
01,Salavre,5.35,46.3667
01,Brion,5.55251,46.1728
01,Labalme,5.48333,46.1
01,Sauverny,6.11667,46.3167
01,Montceaux,4.8,46.1
01,Brenod,5.6,46.0667
01,Miserieux,4.81667,45.9833
01,Prevessin-moens,6.08333,46.25
01,Lent,5.2,46.1167
01,Marsonnas,5.06667,46.3333
01,Manziat,4.9,46.35
01,Trevoux,4.76667,45.9333
01,Bellegarde-sur-valserine,5.81667,46.1
01,Bourg-en-bresse,5.21667,46.2
01,Confort,5.81667,46.15
01,Saint-denis-les-bourg,5.2,46.2
01,Massignieu-de-rives,5.76667,45.75
01,Saint-etienne-sur-chalaronne,4.86667,46.15
01,Bohas-meyriat-rignat,5.4,46.1333
01,Chevry,6.03333,46.2833
01,Fareins,4.76667,46.0167
01,Gorrevod,4.95,46.4167
01,Valeins,4.86667,46.1167
01,Vieu-d'izenave,5.53333,46.0833
